"","ENT","Entidad","MUN","Municipio","Alf","Asi","EBC","Der","Pis","San","Agu","Dre","Ele","Lav","Ref","Ing"
"1",1,"Aguascalientes",1,"Aguascalientes",0.979429978575866,0.965213874671829,0.736254847381819,0.854027649261123,0.994515658381533,0.990516387890157,0.993364945373699,0.995175689993573,0.997807131815261,0.862769874767686,0.946880482170462,15862.2512592511
"2",1,"Aguascalientes",3,"Calvillo",0.952195046279539,0.956094236760125,0.506709844559586,0.903322841547472,0.989411266412537,0.987364111252294,0.990470139771283,0.99131723845828,0.99428208386277,0.845333898065791,0.927220104475505,12184.6975827329
"3",1,"Aguascalientes",5,"Jesús María",0.967554810260232,0.958702916786996,0.659969914342902,0.85943341827719,0.990787878787879,0.986909090909091,0.990545454545455,0.992727272727273,0.995012987012987,0.84595670995671,0.919168831168831,23820.5879033513
"4",1,"Aguascalientes",7,"Rincón de Romos",0.964913264019281,0.977330662782229,0.675957894736842,0.891799782554152,0.990750593435377,0.967422444135221,0.984202341000246,0.973970696570353,0.991978390766964,0.78243431284276,0.885569288696079,8753.30669888955
"5",2,"Baja California",1,"Ensenada",0.964393416109305,0.966218661475297,0.659610866476274,0.861970539450795,0.985564527553478,0.853392831845871,0.926632667516645,0.911708457288568,0.985925768522454,0.79598385040374,0.912955092789347,14037.2308536983
"6",2,"Baja California",2,"Mexicali",0.984578541829163,0.969540827187238,0.7295351574356,0.84524775708602,0.991814263714381,0.951044060345689,0.987066812282739,0.966743723752071,0.992220794388499,0.864167077216712,0.965920326878223,17977.196033213
"7",2,"Baja California",3,"Tecate",0.976899556848642,0.978567302137493,0.656978312473025,0.885543069560759,0.98635973200481,0.941728225390826,0.933344786119223,0.977048617076104,0.981790070434633,0.836007558838687,0.93650575502491,11688.3730446026
"8",2,"Baja California",4,"Tijuana",0.983179612989049,0.969698076810662,0.69669336619429,0.788261305756033,0.985924995150912,0.977221936430565,0.981746346317645,0.985149141078943,0.996268310577758,0.781048920972516,0.940512232351428,15226.8827766432
"9",3,"Baja California Sur",1,"Comondú",0.949891149313115,0.971391417425228,0.602667318761521,0.908039095358549,0.964272353161242,0.893191170968949,0.954592218481107,0.943181818181818,0.970071081182192,0.695332959221848,0.889824167601945,12948.7222608986
"10",3,"Baja California Sur",2,"Mulegé",0.949939909401867,0.957933653077538,0.561663535360564,0.911778740273088,0.979658035076145,0.852053438891638,0.972290945076695,0.846170762548793,0.979438121941833,0.644675353235472,0.822969926878883,11708.5252709714
"11",3,"Baja California Sur",3,"La Paz",0.981515335192145,0.980393622321873,0.76822399020213,0.869269522415327,0.983200472750516,0.970260133383181,0.962095539020008,0.983899950554155,0.986311942980499,0.732534159842738,0.937300256877193,18263.851873681
"12",3,"Baja California Sur",8,"Los Cabos",0.980550469437843,0.97679962188932,0.696659403792979,0.824955206434894,0.934416671835266,0.984531414749116,0.885864913477641,0.990063883892576,0.989133535942442,0.638677665446877,0.905414625069776,14535.428076226
"13",4,"Campeche",1,"Calkiní",0.889733749100504,0.981512050181578,0.61000553456698,0.900661099512874,0.972472542945649,0.810757533089271,0.953745423824275,0.809349479019994,0.986693889045339,0.672416220782878,0.689101661503802,8662.48145110032
"14",4,"Campeche",2,"Campeche",0.960369508497285,0.983016239069857,0.719977429290198,0.898168622344811,0.988857868340934,0.973117396632095,0.990222210993065,0.977879963112217,0.992496115413282,0.815068406624642,0.918442628128198,14577.0451982661
"15",4,"Campeche",3,"Carmen",0.959402759402759,0.948829613500272,0.689533637239721,0.836545432042011,0.977082890165213,0.981365666879387,0.894192724952138,0.984499751825853,0.987733106431256,0.806523434730199,0.886662412252712,20564.9695603285
"16",4,"Campeche",4,"Champotón",0.900215622393251,0.961000504032258,0.541069120938002,0.891197577518187,0.959591364049963,0.881876085697742,0.954586814459426,0.89080982711556,0.975349491273058,0.730292000992638,0.766812805029366,9643.01302055565
"17",4,"Campeche",9,"Escárcega",0.905160252444005,0.95906976744186,0.535869053809771,0.91877349310233,0.951353092783505,0.908505154639175,0.972873711340206,0.900064432989691,0.974033505154639,0.663079896907216,0.763466494845361,12178.2179614613
"18",4,"Campeche",11,"Candelaria",0.872915805429241,0.925040425040425,0.474606679547336,0.890717441289689,0.858861197646244,0.788767739702319,0.836188992731049,0.809622706818969,0.904032537210107,0.536604361370717,0.62668743509865,9514.2174059193
"19",5,"Coahuila de Zaragoza",2,"Acuña",0.982724028166297,0.954359647477967,0.632247691131199,0.893981579026578,0.992045426732261,0.974569841153291,0.987492963262109,0.988912548645275,0.988520938884402,0.82639449788286,0.950730596960129,11964.4442057847
"20",5,"Coahuila de Zaragoza",18,"Monclova",0.986669180063267,0.979590709492115,0.757739860206081,0.898104220434189,0.996724195456338,0.977903485092056,0.987730898723043,0.988110042767448,0.996724195456338,0.871288179805272,0.978221966089357,13357.1969222768
"21",5,"Coahuila de Zaragoza",24,"Parras",0.958220359871827,0.972521693399947,0.674361827059769,0.902424687729611,0.984268569575089,0.889636717482971,0.933425235160558,0.915909828089523,0.992945183263055,0.748459292896529,0.916234187479728,8818.67891065615
"22",5,"Coahuila de Zaragoza",25,"Piedras Negras",0.985239981157423,0.954296288537411,0.703092656372493,0.866530417603379,0.990148001863892,0.971509086471254,0.989615461424102,0.986841813300197,0.995584352186744,0.846828056005503,0.953868684403222,10933.0320413383
"23",5,"Coahuila de Zaragoza",27,"Ramos Arizpe",0.980069617718634,0.974878345498783,0.761378031824502,0.885573990923716,0.994467173193064,0.955347749853887,0.982933956750438,0.983206701733879,0.993454120397428,0.815819209039548,0.942061172803429,8654.56397081476
"24",5,"Coahuila de Zaragoza",30,"Saltillo",0.984636268385294,0.97947473127858,0.774922392384106,0.867029034085157,0.994879825951593,0.985605371493947,0.981010343501786,0.989951892870204,0.996703770736236,0.886826336074721,0.961889400489511,37757.3943946779
"25",5,"Coahuila de Zaragoza",32,"San Juan de Sabinas",0.983810439475235,0.965527950310559,0.670646330791349,0.947949727053447,0.992152638867518,0.943760578550546,0.99153715956301,0.96076319433759,0.99284505308509,0.894522234189875,0.963686721034005,10416.6157557701
"26",5,"Coahuila de Zaragoza",35,"Torreón",0.985245244963153,0.966354144085555,0.746646946183663,0.786696896597844,0.99258429308458,0.98894158111418,0.993444160717078,0.992026681953202,0.998269842097035,0.831210589400177,0.953530668612226,12558.3361862206
"27",6,"Colima",1,"Armería",0.913175643583167,0.94543630892678,0.453422053231939,0.926935332708529,0.941227205519961,0.971044849679645,0.966239526860522,0.979916214884179,0.991375061606703,0.669541646131099,0.866559881715131,8237.9563074379
"28",6,"Colima",2,"Colima",0.971476234517214,0.973167293233083,0.71826269059693,0.861157190971699,0.981728373475543,0.991935131354636,0.990645626611881,0.994514140840145,0.991782139266512,0.791471783887748,0.951720068190759,14583.0375406592
"29",6,"Colima",7,"Manzanillo",0.969761918986737,0.959221810658391,0.676111937676164,0.861799139972207,0.984835544421037,0.991990738104728,0.988574465258403,0.991155649186737,0.996052306933136,0.746379699747575,0.933857161836436,18574.5097737584
"30",6,"Colima",9,"Tecomán",0.926896567648383,0.928461645941037,0.516777669858008,0.880676380838886,0.949783360867803,0.987001652068202,0.983978055546897,0.993547582681338,0.990679841650821,0.58907141298588,0.850129360057355,9686.76855049496
"31",6,"Colima",10,"Villa de Álvarez",0.982947160628952,0.974878635056794,0.794278728606357,0.87086848950073,0.990440042699561,0.995635155972008,0.996702645000593,0.998505515359981,0.997058474676788,0.800972601114933,0.962851381805243,18217.9324091964
"32",7,"Chiapas",65,"Palenque",0.837641979750218,0.957084330507443,0.486317495850863,0.8418775092796,0.919888053174742,0.872170718908518,0.927829281091482,0.892041280391814,0.983627776806017,0.374741997551163,0.65216022389365,8211.37215518422
"33",7,"Chiapas",75,"Las Rosas",0.742632612966601,0.862419044284964,0.264643237486688,0.901735711164952,0.774297897368034,0.916482870166152,0.732980444052345,0.947213645052198,0.978238494339068,0.419497132774592,0.538303190707249,3316.02456335471
"34",7,"Chiapas",78,"San Cristóbal de las Casas",0.899921974456901,0.931491183745113,0.588695938891026,0.742728758604901,0.928493534818507,0.925105156566443,0.975677675650413,0.957878953107961,0.994781118554292,0.4325440099704,0.600229786571117,3669.05812051218
"35",7,"Chiapas",89,"Tapachula",0.93443244420426,0.956882501111276,0.625974897155927,0.757539207688865,0.94568662447942,0.962496619611661,0.904700091946563,0.976126345394559,0.988901509005355,0.536016009519174,0.844372329493212,11651.3947526352
"36",7,"Chiapas",101,"Tuxtla Gutiérrez",0.957134353381296,0.952179931587558,0.729908347982448,0.76843934018507,0.979982887085995,0.993835603604954,0.926095944739028,0.994541355167913,0.997445554077433,0.700617688757315,0.915778231623916,13900.4858116173
"37",8,"Chihuahua",17,"Cuauhtémoc",0.976731218947912,0.944753631057418,0.57521076142814,0.884921491305514,0.996661802626582,0.962940012393308,0.991204749435305,0.978331700881524,0.995662342335139,0.879625002498651,0.954064805005297,13801.7670239188
"38",8,"Chihuahua",19,"Chihuahua",0.990116646467483,0.976631932674026,0.777803124832544,0.919185485643197,0.995013242527431,0.989890276201286,0.990136208853575,0.99409004918653,0.998274687854711,0.901906923950057,0.979784335981839,16485.2359728472
"39",8,"Chihuahua",21,"Delicias",0.98035991595871,0.980495000819538,0.693687178454384,0.898528000234465,0.997124771541925,0.991151428698792,0.994739892123211,0.996300093612089,0.997659697766683,0.888044398876655,0.97673070922302,11310.6493225087
"40",8,"Chihuahua",32,"Hidalgo del Parral",0.981704084526143,0.965820759030636,0.692542628565776,0.921331979048416,0.986981551746696,0.988617035195604,0.993850582232108,0.993000130838676,0.996336517074447,0.859642810414759,0.969449169174408,9736.68864325348
"41",8,"Chihuahua",37,"Juárez",0.985616845055676,0.965642143350086,0.697497478490606,0.858624466649346,0.99183280982803,0.987707351232309,0.986656957715318,0.993448995022048,0.997069554318538,0.85090755014741,0.964931064753969,11870.2137514862
"42",9,"Distrito Federal",2,"Azcapotzalco",0.985829119984387,0.968763464024127,0.790017932041534,0.844904335068698,0.997578244563664,0.993104724104875,0.99836867862969,0.999722507189586,0.998116412438405,0.854400363263315,0.957762230705841,24544.2899409963
"43",9,"Distrito Federal",3,"Coyoacán",0.990376128692129,0.987662923839539,0.842536539349377,0.801059653818824,0.998566696907394,0.99000982376277,0.999350450658407,0.998470069732611,0.999065937310436,0.866192835631807,0.964757922086288,25574.1998469644
"44",9,"Distrito Federal",4,"Cuajimalpa de Morelos",0.983598708600488,0.978868540075628,0.795562393295553,0.800668085129421,0.993289922256895,0.988257363949566,0.995382312090766,0.998394631937806,0.997330399177474,0.843485632857735,0.901152618192969,19113.0630919844
"45",9,"Distrito Federal",5,"Gustavo A. Madero",0.982359649254677,0.976641629292365,0.768147516961352,0.797349432184474,0.99759412967641,0.993871199573112,0.996273985447569,0.998642842381565,0.998775473694276,0.809263834525473,0.936096382866502,16538.4303930061
"46",9,"Distrito Federal",6,"Iztacalco",0.991188533683256,0.986599005799503,0.811346936701786,0.788578497062159,0.998982909242812,0.993325341905955,0.999219019597159,0.999673077970904,0.999536860458781,0.840888864672442,0.963212190559218,19380.2815019099
"47",9,"Distrito Federal",7,"Iztapalapa",0.981895991179464,0.977823480336043,0.752277903521921,0.763158961488503,0.994472506826121,0.993059857968248,0.991471637038039,0.999168555243652,0.997981930203038,0.781479366245361,0.916813144899429,14864.7849606666
"48",9,"Distrito Federal",8,"La Magdalena Contreras",0.981331939958199,0.976205547243641,0.743044250999397,0.80745167206325,0.989681135075142,0.988031316555179,0.99199088100309,0.997960224375319,0.992740798512164,0.815805261421244,0.915139334673186,20108.9575404754
"49",9,"Distrito Federal",10,"Álvaro Obregón",0.983854212842692,0.976726757983263,0.763076513199606,0.802632792949316,0.997802023814513,0.991408334613934,0.99511509106234,0.999110564721551,0.996852051056379,0.848279105721723,0.938512547556847,26341.2654483432
"50",9,"Distrito Federal",11,"Tláhuac",0.980848143383806,0.981223512419468,0.758557657362662,0.83664933605629,0.992968097368059,0.992460531463799,0.989954424811513,0.997007476022798,0.998276390783449,0.763844388753185,0.901595660311519,12186.6630053302
"51",9,"Distrito Federal",12,"Tlalpan",0.982641348218602,0.982888364309384,0.784010954128647,0.764693928347506,0.99344511795114,0.988013330184471,0.975643548768008,0.99667795009053,0.998467553596263,0.825038704767903,0.919000760975098,16041.5140082627
"52",9,"Distrito Federal",13,"Xochimilco",0.981164567182444,0.973830049261084,0.754899110861144,0.766149382108345,0.983884205028725,0.974063642468104,0.935089159143475,0.989722450197717,0.99429232261434,0.742706856673879,0.874365813623816,12099.5042320956
"53",9,"Distrito Federal",14,"Benito Juárez",0.993309976597322,0.983374515725573,0.908916388144629,0.820009263547939,0.999636372755542,0.997511034206039,0.999924766777009,0.999699067108035,0.999711605978533,0.873846423914134,0.976759203530946,34612.6948912034
"54",9,"Distrito Federal",15,"Cuauhtémoc",0.991561389545898,0.972186792057721,0.830562157159608,0.761942285799139,0.998274043532458,0.995535952099381,0.998343294872205,0.999840189215968,0.999611127092189,0.823638145768743,0.956472869455898,17812.6398507865
"55",9,"Distrito Federal",16,"Miguel Hidalgo",0.993037047235963,0.975002097139502,0.870104453646027,0.82395527513962,0.999585685026813,0.997076343396757,0.999679492190554,0.999874923781679,0.999992182736355,0.873821547505511,0.975023842654117,87435.0284350848
"56",9,"Distrito Federal",17,"Venustiano Carranza",0.99058860143044,0.976389082439131,0.796987838832066,0.815146903781504,0.996967429717597,0.993640357859212,0.998225031042058,0.999219968798752,0.998686682161164,0.836257123754338,0.948740806775128,19125.72002515
"57",10,"Durango",4,"Cuencamé",0.966126477397344,0.959342165372316,0.558819928999878,0.850356740518213,0.974042829331603,0.893575600259572,0.950356911096691,0.922452952628164,0.987994808565866,0.766709928617781,0.904282933160286,10614.449473818
"58",10,"Durango",5,"Durango",0.984949836346284,0.972669599444316,0.76126564970303,0.848953268331594,0.981845988605585,0.9691031568133,0.989487017838797,0.980007238255347,0.997635892406837,0.765573923601382,0.932993602316242,12473.3739005995
"59",10,"Durango",6,"General Simón Bolívar",0.925583380762664,0.959546925566343,0.441747572815534,0.862766659335826,0.973790322580645,0.771370967741935,0.953225806451613,0.835887096774194,0.9875,0.709677419354839,0.872177419354839,6158.63553168578
"60",10,"Durango",7,"Gómez Palacio",0.978413140040025,0.966251104015218,0.6816102096508,0.828811612666609,0.984213973799127,0.958504366812227,0.99325327510917,0.964628820960699,0.99721615720524,0.803602620087336,0.944847161572052,10904.0249558584
"61",10,"Durango",22,"Poanas",0.963097799106404,0.976457142857143,0.517392510402219,0.846976946498478,0.979826194909994,0.887647423960273,0.986343885785227,0.935288640595903,0.992085661080074,0.708566108007449,0.890440720049659,9784.63542858787
"62",11,"Guanajuato",1,"Abasolo",0.910621355570882,0.958794399951091,0.452561967892935,0.869958326225233,0.983718034671008,0.884445934297481,0.950627334546499,0.883248730964467,0.992816780001916,0.611818791303515,0.868642850301695,9076.4173560106
"63",11,"Guanajuato",2,"Acámbaro",0.914218622705708,0.962914210496194,0.549681987279491,0.900171516613855,0.989540306462358,0.933577614923384,0.986642238507662,0.957594936708861,0.994703530979347,0.754030646235843,0.902698201199201,7690.49756659104
"64",11,"Guanajuato",7,"Celaya",0.9597680420298,0.968322492534895,0.680382555427701,0.800271172068394,0.981410889561084,0.983864744737329,0.986218285079326,0.985462065559602,0.995177171430335,0.803490956231866,0.924015371319217,16300.5359806874
"65",11,"Guanajuato",14,"Dolores Hidalgo Cuna de la Independencia Nacional",0.911883605116688,0.9537251272559,0.463986845582406,0.852549717842507,0.955277745698118,0.842880240212496,0.944652962235824,0.844468183393002,0.958338145282365,0.65928513685183,0.817559764406975,6240.47685603615
"66",11,"Guanajuato",17,"Irapuato",0.957919200545796,0.971071690129384,0.649722458491689,0.826172044629468,0.985932548746619,0.960422603638684,0.960676397862328,0.96801467655739,0.992821249102656,0.76757524998731,0.916965781287389,13082.2402530534
"67",11,"Guanajuato",20,"León",0.960931553031983,0.951384936616629,0.642478727957618,0.832669275407462,0.991163232012989,0.983732901060774,0.962028785422694,0.98588392240811,0.997864490825842,0.839301641963531,0.925908690177951,15030.8382553848
"68",11,"Guanajuato",27,"Salamanca",0.938413330456445,0.96721582326284,0.626132214102117,0.856269039985964,0.986837885695961,0.970315528227437,0.990044756765801,0.98213912243276,0.996570042247041,0.84312823301404,0.934886574364552,15861.3671554843
"69",11,"Guanajuato",31,"San Francisco del Rincón",0.942886069918409,0.920635662537976,0.453531775845825,0.787455605938372,0.98483292248699,0.951451657080252,0.970419063270337,0.958367570528622,0.991920021911805,0.82652013147083,0.884141331142153,11580.5882337578
"70",11,"Guanajuato",37,"Silao de la Victoria",0.928674713701352,0.965014659449707,0.567418429822522,0.898061207003528,0.979976303317535,0.932037914691943,0.936208530805687,0.960876777251185,0.992630331753555,0.719123222748815,0.873293838862559,8393.26867093665
"71",12,"Guerrero",1,"Acapulco de Juárez",0.940277314990782,0.962992530954702,0.651784246288063,0.812188587292543,0.922356858250096,0.949074832159817,0.930516893182686,0.959577352036825,0.993109000600404,0.552812801339083,0.901365464039445,9546.00411205703
"72",12,"Guerrero",28,"Chilapa de Álvarez",0.723771854260443,0.94745393576935,0.330268766926973,0.874606312989922,0.784394947711531,0.559520575852234,0.717913893793291,0.652858889039794,0.968287382860247,0.161788673095206,0.507198152926796,6078.53187071493
"73",12,"Guerrero",29,"Chilpancingo de los Bravo",0.938083902838568,0.968713156630715,0.703866802163849,0.834655612037744,0.861263405229546,0.945400048198578,0.875030124111339,0.954542715989878,0.989607181588143,0.535561513435354,0.868071454392095,18031.8393206832
"74",12,"Guerrero",30,"Florencio Villarreal",0.85149221762102,0.972215331183329,0.507275464124436,0.877936807993519,0.889020303567909,0.775675142913463,0.794795978710822,0.788290952099349,0.982259018332348,0.473092844470727,0.789473684210526,5986.77298574406
"75",12,"Guerrero",35,"Iguala de la Independencia",0.944589730739441,0.968231017103198,0.659292763157895,0.831788263312075,0.870077181872155,0.958935285968731,0.797100732238274,0.974891153770038,0.987829012467841,0.520383930338413,0.88900158321789,13351.3396543167
"76",12,"Guerrero",38,"Zihuatanejo de Azueta",0.931272807696561,0.964670109561272,0.601940887136084,0.836513244741706,0.886872181730524,0.958878080598962,0.91307677036953,0.970448937920082,0.991350216953575,0.649102407759281,0.9001162757721,11437.839181317
"77",12,"Guerrero",57,"Técpan de Galeana",0.874565962861518,0.960904423024953,0.483615062037958,0.862659628809808,0.866684753119913,0.862398263700488,0.923819858925665,0.869886055344547,0.974932175800326,0.520889853499729,0.853282691264243,8785.81692559923
"78",13,"Hidalgo",3,"Actopan",0.95419266100113,0.988560533841754,0.682835545268756,0.786932205701814,0.97367306606437,0.93259457933371,0.975155279503106,0.970143986448334,0.988989271597967,0.567617165443252,0.789596273291925,6349.66011418622
"79",13,"Hidalgo",23,"Francisco I. Madero",0.947133565270004,0.978407324235619,0.710546311070587,0.82002126689959,0.980229732714822,0.943671305500331,0.982217804285399,0.975038656947206,0.987298431632428,0.538988292467418,0.782306163021869,11157.3496578224
"80",13,"Hidalgo",28,"Huejutla de Reyes",0.809350456736441,0.979096722621903,0.64245890482672,0.836431540167092,0.93207632163197,0.728627047202291,0.916438752855626,0.855947746066476,0.987483509765436,0.251649023456353,0.733485633385888,7713.53880927419
"81",13,"Hidalgo",30,"Ixmiquilpan",0.924533385220996,0.991685144124169,0.636076899969961,0.81443833260698,0.957995518435527,0.845426767162355,0.970747606437156,0.934039519250357,0.988347932369118,0.459441841515584,0.777836626604196,8040.03489016189
